label,Beacon_1,Beacon_2,Beacon_3,Beacon_4,Beacon_5,Beacon_7
109L,0.363636364,0.727272727,0.636363636,0.363636364,0.4,0.290909091
109L,0.454545455,0.818181818,0.490909091,0.618181818,0.4,0.327272727
109L,0.545454545,0.672727273,0.254545455,0.636363636,0.454545455,0.363636364
109L,0.545454545,0.727272727,0.563636364,0.636363636,0.4,0.363636364
109L,0.418181818,0.727272727,0.454545455,0.618181818,0.4,0.363636364
109L,0.127272727,0.727272727,0.454545455,0.472727273,0.418181818,0.363636364
109L,0.127272727,0.690909091,0.472727273,0.636363636,0.418181818,0.4
109L,0.418181818,0.709090909,0.563636364,0.636363636,0.454545455,0.290909091
109L,0.290909091,0.781818182,0.454545455,0.436363636,0.418181818,0.327272727
109L,0.254545455,0.690909091,0.454545455,0.654545455,0.290909091,0.4
109L,0.363636364,0.690909091,0.545454545,0.563636364,0.454545455,0.4
109L,0.327272727,0.690909091,0.545454545,0.436363636,0.454545455,0.4
109L,0.272727273,0.690909091,0.436363636,0.636363636,0.454545455,0.4
109L,0.418181818,0.690909091,0.454545455,0.509090909,0.4,
109L,0.309090909,0.690909091,0.454545455,0.454545455,0.4,
109L,0.436363636,0.745454545,0.418181818,0.454545455,0.418181818,0.345454545
109L,0.436363636,0.709090909,0.472727273,0.618181818,0.345454545,0.345454545
109L,0.436363636,0.709090909,0.545454545,0.472727273,0.181818182,0.345454545
109L,0.436363636,0.745454545,0.545454545,0.472727273,0.472727273,0.345454545
109L,0.454545455,0.745454545,0.418181818,0.490909091,0.418181818,0.472727273
109L,0.509090909,0.745454545,0.418181818,0.636363636,0.418181818,0.345454545
109L,0.4,0.745454545,0.363636364,0.472727273,0.381818182,0.345454545
109R,0.436363636,0.763636364,0.545454545,0.363636364,0.4,0.363636364
109R,0.509090909,0.763636364,0.545454545,0.363636364,0.4,0.363636364
109R,0.527272727,0.854545455,0.4,0.381818182,0.363636364,0.363636364
109R,0.272727273,0.818181818,0.381818182,0.381818182,0.236363636,0.145454545
109R,0.490909091,0.763636364,0.345454545,0.381818182,0.290909091,0.145454545
109R,0.218181818,0.854545455,0.272727273,0.6,0.490909091,0.363636364
109R,0.218181818,0.781818182,0.327272727,0.381818182,0.4,0.127272727
109R,0.472727273,0.890909091,0.345454545,0.381818182,0.4,0.381818182
109R,0.327272727,0.890909091,0.363636364,0.6,0.509090909,0.381818182
109R,0.581818182,0.890909091,0.363636364,0.4,0.472727273,0.381818182
109R,0.527272727,0.854545455,0.290909091,0.4,0.4,0.363636364
109R,0.4,0.818181818,0.181818182,0.4,0.4,0.2
109R,0.636363636,0.745454545,0.327272727,0.4,0.4,0.2
109R,0.545454545,0.836363636,0.327272727,0.509090909,0.472727273,0.2
109R,0.545454545,0.763636364,0.236363636,0.509090909,0.418181818,0.2
109R,0.509090909,0.763636364,0.345454545,0.6,0.454545455,0.363636364
109R,0.509090909,0.854545455,0.345454545,0.345454545,0.454545455,0.363636364
109R,0.509090909,0.781818182,0.345454545,0.436363636,0.4,0.181818182
109R,,0.818181818,0.236363636,0.581818182,0.472727273,0.254545455
109R,0.618181818,0.781818182,0.181818182,0.581818182,0.527272727,0.363636364
109R,0.618181818,0.781818182,0.381818182,0.509090909,0.527272727,0.363636364
109R,0.509090909,0.781818182,0.2,0.509090909,0.272727273,0.345454545
109R,0.290909091,0.854545455,0.345454545,0.509090909,0.363636364,0.4
109R,0.581818182,0.854545455,0.345454545,0.527272727,0.436363636,0.381818182
109R,0.527272727,0.836363636,0.345454545,0.363636364,0.436363636,0.309090909
110,0.527272727,0.8,0.490909091,0.563636364,0.309090909,0.345454545
110,0.418181818,0.872727273,0.363636364,0.690909091,0.309090909,0.436363636
110,0.436363636,0.854545455,0.363636364,0.690909091,0.418181818,0.327272727
110,0.527272727,0.8,0.363636364,0.690909091,0.418181818,0.2
110,0.527272727,0.763636364,0.454545455,0.709090909,0.327272727,0.4
110,0.527272727,0.763636364,0.490909091,0.709090909,0.327272727,0.4
110,0.454545455,0.763636364,0.436363636,0.436363636,0.472727273,0.327272727
110,0.454545455,0.836363636,0.290909091,0.690909091,0.290909091,0.327272727
110,0.454545455,0.836363636,0.472727273,0.509090909,0.309090909,0.236363636
110,0.363636364,0.8,0.527272727,0.690909091,0.472727273,0.309090909
110,0.545454545,0.781818182,0.472727273,0.545454545,0.309090909,0.454545455
110,0.509090909,0.727272727,0.472727273,0.454545455,0.218181818,0.2
110,0.345454545,0.727272727,0.472727273,0.654545455,0.181818182,0.290909091
110,0.345454545,0.727272727,0.363636364,0.509090909,0.490909091,0.436363636
110,0.309090909,0.727272727,0.363636364,0.436363636,0.2,0.436363636
110,0.309090909,0.781818182,0.4,0.436363636,0.2,0.436363636
110,0.363636364,0.781818182,0.4,0.436363636,0.2,0.436363636
110,0.363636364,0.781818182,0.4,0.436363636,0.090909091,0.436363636
110,0.363636364,0.781818182,0.345454545,0.436363636,0.436363636,0.327272727
110,0.363636364,0.8,0.363636364,0.436363636,0.345454545,0.363636364
110,0.363636364,0.836363636,0.509090909,,0.327272727,0.490909091
110,,0.8,0.454545455,,0.327272727,0.363636364
110,0.436363636,0.836363636,0.381818182,0.472727273,0.454545455,0.363636364
110,0.436363636,0.854545455,0.472727273,0.618181818,0.4,0.363636364
110,0.327272727,0.8,0.454545455,0.6,0.4,0.363636364
110,0.527272727,0.836363636,0.454545455,0.545454545,0.4,0.4
110,0.363636364,0.872727273,0.490909091,0.545454545,0.509090909,0.4
1101,0.418181818,0.545454545,0.690909091,0.490909091,0.618181818,0.509090909
1101,0.363636364,0.454545455,0.690909091,0.454545455,0.618181818,0.581818182
1101,0.418181818,0.418181818,0.636363636,0.454545455,0.654545455,0.490909091
1101,0.418181818,0.418181818,0.636363636,0.509090909,0.218181818,0.527272727
1101,0.4,0.509090909,0.636363636,0.436363636,0.218181818,0.527272727
1101,0.472727273,0.509090909,0.636363636,0.436363636,0.218181818,0.509090909
1101,0.418181818,0.563636364,0.636363636,0.472727273,0.218181818,0.509090909
1101,0.363636364,0.563636364,0.618181818,0.436363636,0.454545455,0.509090909
1101,0.490909091,0.490909091,0.618181818,0.436363636,0.454545455,0.509090909
1101,0.363636364,0.272727273,0.618181818,0.436363636,0.418181818,0.509090909
1101,0.363636364,0.563636364,0.618181818,0.436363636,0.581818182,0.490909091
1101,0.381818182,0.527272727,0.618181818,0.472727273,0.581818182,0.527272727
1101,0.4,0.327272727,0.745454545,0.472727273,0.381818182,0.509090909
1101,0.4,0.363636364,0.618181818,0.472727273,0.345454545,0.509090909
1101,0.4,0.563636364,0.618181818,0.472727273,0.672727273,0.509090909
1101,0.4,0.527272727,0.618181818,0.472727273,0.418181818,0.527272727
1101,0.4,0.436363636,0.618181818,0.509090909,0.309090909,0.527272727
1101,0.4,0.545454545,,0.472727273,0.690909091,0.527272727
1101,0.4,0.527272727,0.618181818,0.418181818,0.272727273,0.527272727
1101,0.4,0.527272727,0.745454545,0.454545455,0.436363636,0.509090909
1101,0.363636364,0.527272727,0.727272727,0.436363636,0.454545455,0.490909091
1101,0.363636364,0.363636364,0.654545455,0.472727273,0.690909091,0.490909091
1101,0.418181818,0.363636364,0.654545455,0.436363636,0.690909091,0.490909091
1101,0.381818182,0.4,0.654545455,0.490909091,0.690909091,0.490909091
1101,0.418181818,0.381818182,0.727272727,0.472727273,0.490909091,0.527272727
1102,0.4,0.545454545,0.454545455,0.4,0.654545455,0.4
1102,0.563636364,0.545454545,0.363636364,0.545454545,0.6,0.545454545
1102,0.490909091,0.563636364,0.490909091,0.472727273,0.636363636,0.527272727
1102,0.436363636,0.563636364,0.490909091,0.472727273,0.636363636,0.527272727
1102,0.436363636,0.563636364,0.490909091,0.472727273,0.709090909,0.545454545
1102,0.436363636,0.509090909,0.527272727,0.472727273,0.636363636,0.545454545
1102,0.363636364,0.509090909,0.527272727,0.472727273,0.745454545,0.545454545
1102,0.363636364,0.509090909,0.527272727,0.472727273,0.745454545,0.563636364
1102,0.363636364,0.545454545,0.527272727,0.454545455,0.745454545,0.418181818
1102,0.472727273,0.454545455,0.563636364,0.418181818,0.727272727,0.418181818
1102,0.563636364,0.436363636,0.472727273,0.363636364,0.727272727,0.545454545
1102,0.545454545,0.509090909,0.454545455,0.509090909,0.654545455,0.454545455
1102,0.490909091,0.454545455,0.545454545,0.490909091,0.745454545,0.545454545
1102,0.418181818,0.454545455,0.418181818,0.509090909,0.727272727,0.545454545
1102,0.545454545,0.4,0.418181818,0.509090909,0.727272727,0.545454545
1102,0.472727273,0.472727273,0.418181818,0.509090909,0.727272727,0.545454545
1102,0.454545455,0.472727273,0.490909091,0.509090909,0.672727273,0.472727273
1102,0.454545455,0.454545455,0.509090909,0.509090909,0.672727273,0.581818182
1102,0.436363636,0.509090909,0.472727273,0.436363636,0.672727273,0.581818182
1102,0.345454545,0.545454545,0.563636364,0.436363636,0.581818182,0.509090909
1102,0.490909091,0.545454545,0.581818182,0.509090909,0.763636364,0.527272727
1102,0.490909091,0.581818182,0.618181818,0.472727273,0.763636364,0.563636364
1102,0.490909091,0.581818182,0.345454545,0.545454545,0.636363636,0.236363636
1102,0.454545455,0.490909091,0.490909091,0.527272727,0.745454545,0.236363636
1102L,0.472727273,0.345454545,0.636363636,0.563636364,0.763636364,0.563636364
1102L,0.472727273,0.327272727,0.636363636,0.563636364,0.763636364,0.563636364
1102L,0.472727273,0.4,0.636363636,0.581818182,0.818181818,0.618181818
1102L,0.418181818,0.4,0.490909091,0.490909091,0.8,0.509090909
1102L,0.327272727,0.4,0.527272727,0.490909091,0.8,0.509090909
1102L,0.109090909,0.4,0.527272727,0.490909091,0.8,0.563636364
1102L,0.4,,0.545454545,0.563636364,0.836363636,0.654545455
1102L,0.4,0.563636364,0.545454545,0.618181818,0.836363636,0.563636364
1102L,0.109090909,0.581818182,0.436363636,0.581818182,0.709090909,0.545454545
1102L,0.109090909,0.454545455,0.490909091,0.581818182,0.836363636,0.581818182
1102L,0.109090909,0.527272727,0.672727273,0.6,0.763636364,0.636363636
1102L,0.290909091,0.545454545,0.472727273,0.618181818,0.763636364,0.636363636
1102L,0.327272727,0.545454545,0.509090909,0.545454545,0.854545455,0.563636364
1102L,0.072727273,0.545454545,0.509090909,0.618181818,0.854545455,0.563636364
1102L,0.072727273,0.527272727,0.509090909,0.6,0.854545455,0.545454545
1102L,0.309090909,0.527272727,0.490909091,0.563636364,0.836363636,0.563636364
1102L,0.309090909,0.563636364,0.490909091,0.545454545,0.836363636,0.545454545
1102L,0.327272727,0.472727273,0.472727273,0.581818182,0.8,0.618181818
1102L,0.181818182,0.563636364,0.472727273,0.581818182,0.745454545,0.581818182
1102L,0.254545455,0.563636364,0.545454545,0.6,0.872727273,0.581818182
1102L,0.254545455,0.545454545,0.581818182,0.563636364,0.672727273,0.581818182
1102L,0.363636364,0.545454545,0.545454545,0.581818182,0.672727273,0.527272727
1102L,0.272727273,0.545454545,0.472727273,0.618181818,0.872727273,0.527272727
1102L,0.127272727,0.563636364,0.472727273,0.563636364,0.872727273,0.527272727
1102L,0.345454545,0.545454545,0.472727273,0.563636364,0.781818182,0.527272727
1102R,0.345454545,0.454545455,0.727272727,0.454545455,0.345454545,0.181818182
1102R,0.345454545,0.436363636,0.618181818,0.454545455,0.363636364,0.127272727
1102R,0.418181818,0.436363636,0.872727273,0.454545455,0.472727273,0.381818182
1102R,,,0.381818182,,0.581818182,0.4
1102R,,0.527272727,0.654545455,0.490909091,0.654545455,0.563636364
1102R,0.472727273,0.454545455,0.654545455,0.418181818,0.654545455,0.563636364
1102R,0.490909091,0.4,0.545454545,0.418181818,0.690909091,0.581818182
1102R,0.490909091,0.509090909,0.545454545,0.418181818,0.563636364,0.618181818
1102R,0.509090909,0.509090909,0.545454545,0.454545455,0.563636364,0.618181818
1102R,0.4,0.309090909,0.527272727,0.472727273,0.727272727,0.618181818
1102R,0.436363636,0.545454545,0.527272727,0.363636364,0.6,0.618181818
1102R,0.436363636,0.527272727,0.509090909,0.454545455,0.709090909,0.618181818
1102R,0.436363636,0.472727273,0.509090909,0.436363636,0.690909091,0.618181818
1102R,0.436363636,0.581818182,0.509090909,0.6,0.690909091,0.618181818
1102R,0.454545455,0.581818182,0.509090909,0.454545455,0.654545455,
1102R,0.436363636,0.545454545,0.472727273,0.327272727,0.654545455,0.636363636
1102R,0.345454545,0.290909091,0.454545455,0.527272727,0.654545455,0.636363636
1102R,0.345454545,0.290909091,0.454545455,0.527272727,0.581818182,0.636363636
1102R,0.345454545,0.290909091,0.454545455,0.545454545,0.636363636,0.636363636
1102R,0.345454545,0.418181818,0.509090909,0.545454545,0.636363636,0.436363636
1102R,0.309090909,0.581818182,0.454545455,0.490909091,0.636363636,0.654545455
1102R,0.363636364,0.581818182,0.454545455,0.418181818,0.636363636,0.618181818
1102R,0.272727273,0.581818182,0.436363636,0.272727273,0.690909091,0.618181818
1102R,0.418181818,0.581818182,0.436363636,0.218181818,0.763636364,0.618181818
1102R,0.381818182,0.509090909,0.545454545,0.436363636,0.690909091,0.6
1102R,0.309090909,0.509090909,0.472727273,0.454545455,0.690909091,0.490909091
1102R,0.309090909,0.472727273,0.490909091,0.381818182,0.654545455,0.654545455
1102R,0.418181818,0.509090909,0.490909091,0.472727273,0.654545455,0.654545455
1103,0.490909091,0.6,0.618181818,0.072727273,0.654545455,0.509090909
1103,0.490909091,0.527272727,0.6,0.072727273,0.6,0.509090909
1103,0.327272727,0.418181818,0.727272727,0.636363636,0.690909091,0.327272727
1103,0.436363636,0.418181818,0.545454545,0.272727273,0.636363636,0.618181818
1103,0.4,0.418181818,0.581818182,0.545454545,0.581818182,0.6
1103,0.309090909,0.345454545,0.672727273,0.545454545,0.581818182,0.6
1103,0.254545455,0.563636364,0.690909091,0.272727273,0.581818182,0.327272727
1103,0.272727273,0.618181818,0.545454545,0.272727273,0.545454545,0.6
1103,0.345454545,0.545454545,0.672727273,0.272727273,0.309090909,0.6
1103,0.345454545,0.545454545,0.672727273,0.581818182,0.709090909,0.6
1103,0.345454545,0.545454545,0.563636364,0.509090909,0.527272727,0.6
1103,0.345454545,0.6,0.654545455,0.618181818,0.527272727,0.581818182
1103,0.345454545,0.545454545,0.654545455,0.545454545,0.527272727,0.418181818
1103,0.290909091,0.545454545,0.672727273,0.436363636,0.527272727,0.6
1103,0.418181818,0.6,0.672727273,0.6,0.527272727,0.6
1103,0.309090909,0.545454545,0.672727273,0.6,0.6,0.6
1103,0.309090909,0.545454545,0.654545455,0.6,0.581818182,0.545454545
1103,0.309090909,0.454545455,0.709090909,0.6,0.636363636,0.181818182
1103,0.4,0.6,0.545454545,0.472727273,0.309090909,0.6
1103,0.327272727,0.527272727,0.672727273,0.472727273,0.654545455,0.563636364
1103,0.418181818,0.527272727,0.690909091,0.472727273,0.672727273,0.4
1103,0.4,0.6,0.545454545,0.581818182,0.436363636,0.4
1103,0.363636364,0.509090909,0.690909091,0.581818182,0.618181818,0.581818182
1103,0.345454545,0.509090909,0.690909091,0.563636364,0.618181818,0.363636364
1103L,0.472727273,0.509090909,0.636363636,0.563636364,0.745454545,0.563636364
1103L,0.472727273,0.381818182,0.636363636,0.563636364,0.745454545,0.563636364
1103L,0.472727273,0.327272727,0.727272727,0.563636364,0.745454545,0.509090909
1103L,0.472727273,0.381818182,0.727272727,0.581818182,0.745454545,0.509090909
1103L,0.381818182,0.436363636,0.509090909,0.472727273,0.763636364,0.509090909
1103L,0.309090909,0.309090909,0.618181818,0.490909091,0.618181818,0.509090909
1103L,0.472727273,0.454545455,0.618181818,0.490909091,0.618181818,0.490909091
1103L,0.4,0.345454545,0.6,0.527272727,0.672727273,0.490909091
1103L,0.363636364,0.454545455,0.563636364,0.490909091,0.763636364,0.581818182
1103L,0.472727273,0.472727273,0.672727273,0.490909091,0.654545455,0.581818182
1103L,0.418181818,0.472727273,0.6,0.563636364,0.654545455,0.454545455
1103L,0.363636364,0.490909091,0.581818182,0.527272727,0.763636364,0.454545455
1103L,0.363636364,0.472727273,0.581818182,0.490909091,0.763636364,0.454545455
1103L,0.363636364,0.327272727,0.581818182,0.490909091,0.763636364,0.454545455
1103L,0.363636364,0.327272727,0.581818182,0.581818182,0.763636364,0.454545455
1103L,0.4,0.327272727,0.672727273,0.527272727,0.763636364,0.618181818
1103L,0.363636364,0.363636364,0.654545455,0.527272727,,0.618181818
1103L,0.454545455,0.363636364,0.654545455,0.581818182,0.654545455,0.618181818
1103L,0.4,0.490909091,0.654545455,0.545454545,0.654545455,0.618181818
1103L,0.418181818,0.509090909,0.436363636,0.563636364,0.690909091,0.563636364
1103L,0.490909091,0.509090909,0.6,0.527272727,0.636363636,0.418181818
1103L,0.490909091,0.509090909,0.563636364,0.563636364,0.636363636,0.436363636
1103L,0.4,0.490909091,0.563636364,0.563636364,0.763636364,0.6
1103L,0.254545455,0.527272727,0.581818182,0.509090909,0.618181818,0.6
1103L,0.472727273,0.490909091,0.6,0.581818182,0.636363636,0.6
1103R,0.363636364,0.490909091,0.854545455,0.618181818,0.418181818,0.509090909
1103R,0.363636364,0.581818182,0.690909091,0.6,0.418181818,0.381818182
1103R,0.454545455,0.581818182,0.545454545,0.6,0.436363636,0.581818182
1103R,0.436363636,0.581818182,0.545454545,0.6,0.636363636,0.6
1103R,0.472727273,0.6,0.709090909,0.509090909,0.6,0.6
1103R,0.472727273,0.6,0.527272727,0.490909091,0.581818182,0.6
1103R,0.472727273,0.6,0.527272727,0.654545455,0.618181818,0.545454545
1103R,0.472727273,0.6,0.527272727,0.654545455,0.581818182,0.363636364
1103R,0.436363636,,0.527272727,0.509090909,0.654545455,0.6
1103R,0.327272727,0.545454545,,0.636363636,0.654545455,0.6
1103R,0.454545455,0.454545455,0.690909091,0.4,0.654545455,0.345454545
1103R,0.418181818,0.563636364,0.690909091,0.545454545,0.472727273,0.309090909
1103R,0.418181818,0.563636364,0.527272727,0.636363636,0.636363636,0.581818182
1103R,0.472727273,0.545454545,0.527272727,0.436363636,0.418181818,0.581818182
1103R,0.436363636,0.6,0.672727273,0.436363636,0.418181818,0.454545455
1103R,0.436363636,0.6,0.509090909,0.381818182,0.436363636,0.563636364
1103R,0.290909091,0.472727273,0.6,0.6,0.436363636,0.6
1103R,0.290909091,0.472727273,0.6,0.6,0.563636364,0.6
1103R,0.472727273,0.618181818,0.672727273,0.490909091,0.672727273,0.563636364
1103R,0.509090909,0.436363636,0.672727273,0.363636364,0.672727273,0.563636364
1103R,0.363636364,0.581818182,0.654545455,0.6,0.345454545,0.581818182
1103R,0.509090909,0.581818182,0.654545455,0.436363636,0.345454545,0.490909091
1103R,0.509090909,0.581818182,0.654545455,0.436363636,0.345454545,0.545454545
1103R,0.436363636,0.581818182,0.381818182,0.363636364,0.581818182,0.545454545
1103R,0.509090909,0.581818182,0.381818182,0.472727273,0.745454545,0.581818182
1104,0.309090909,0.272727273,0.527272727,0.454545455,0.545454545,0.727272727
1104,0.527272727,0.363636364,0.563636364,0.363636364,0.545454545,0.509090909
1104,0.363636364,0.509090909,0.563636364,0.545454545,0.545454545,0.509090909
1104,0.236363636,0.618181818,0.563636364,0.6,0.545454545,0.509090909
1104,0.327272727,0.618181818,0.563636364,0.545454545,0.618181818,0.563636364
1104,0.327272727,0.618181818,0.563636364,0.6,0.418181818,0.490909091
1104,0.4,0.509090909,0.545454545,0.654545455,0.545454545,0.563636364
1104,0.363636364,0.490909091,0.563636364,0.563636364,0.527272727,0.581818182
1104,0.363636364,0.490909091,0.4,0.454545455,0.109090909,0.509090909
1104,0.490909091,0.509090909,0.581818182,0.672727273,0.581818182,0.581818182
1104,0.345454545,0.618181818,0.581818182,0.563636364,0.545454545,0.581818182
1104,0.527272727,0.618181818,0.6,0.545454545,0.236363636,0.6
1104,0.436363636,0.618181818,0.509090909,0.545454545,0.6,0.363636364
1104,0.4,0.618181818,0.454545455,0.290909091,0.654545455,0.490909091
1104,0.454545455,0.490909091,0.527272727,0.490909091,0.672727273,0.490909091
1104,0.454545455,0.581818182,0.490909091,0.509090909,0.672727273,0.490909091
1104,0.327272727,0.327272727,0.490909091,0.254545455,0.672727273,0.490909091
1104,0.218181818,0.490909091,0.509090909,0.545454545,0.672727273,0.490909091
1104,0.327272727,0.6,0.545454545,0.254545455,0.672727273,0.527272727
1104,0.327272727,0.363636364,0.254545455,0.509090909,0.672727273,0.527272727
1104,0.363636364,0.181818182,0.436363636,0.545454545,0.654545455,0.490909091
1104,0.309090909,0.181818182,0.436363636,0.545454545,0.636363636,0.490909091
1104,0.345454545,0.218181818,0.436363636,0.545454545,0.490909091,0.490909091
1104,0.290909091,0.218181818,0.363636364,0.527272727,0.690909091,0.527272727
1104,0.4,0.218181818,0.363636364,0.527272727,0.654545455,0.345454545
1104L,0.490909091,0.309090909,0.418181818,0.472727273,0.727272727,0.509090909
1104L,0.490909091,0.472727273,0.418181818,0.472727273,0.727272727,0.545454545
1104L,0.490909091,0.472727273,0.454545455,0.309090909,0.636363636,0.381818182
1104L,0.418181818,0.509090909,0.472727273,0.654545455,0.636363636,0.381818182
1104L,0.327272727,0.381818182,0.490909091,0.563636364,0.654545455,0.4
1104L,0.436363636,0.490909091,0.472727273,0.181818182,0.654545455,0.4
1104L,0.454545455,0.4,0.472727273,0.181818182,0.6,0.436363636
1104L,0.454545455,0.272727273,0.363636364,0.181818182,0.690909091,0.072727273
1104L,0.363636364,0.272727273,0.363636364,0.618181818,0.690909091,0.072727273
1104L,0.363636364,0.345454545,0.363636364,0.490909091,0.690909091,0.6
1104L,0.381818182,0.545454545,0.563636364,0.527272727,0.690909091,0.6
1104L,0.4,0.4,0.618181818,0.527272727,,0.6
1104L,0.509090909,0.4,0.618181818,0.636363636,,0.6
1104L,0.509090909,0.218181818,0.4,0.509090909,0.545454545,0.581818182
1104L,0.436363636,0.218181818,0.563636364,0.545454545,0.545454545,0.581818182
1104L,0.490909091,0.290909091,0.581818182,0.545454545,0.545454545,0.545454545
1104L,0.545454545,0.290909091,0.490909091,0.545454545,0.436363636,0.654545455
1104L,0.345454545,0.345454545,0.545454545,0.545454545,0.418181818,0.563636364
1104L,0.509090909,0.290909091,0.581818182,0.636363636,0.309090909,0.563636364
1104L,0.509090909,0.290909091,0.6,0.636363636,0.472727273,0.654545455
1104L,0.527272727,0.290909091,0.218181818,0.509090909,0.581818182,0.545454545
1104L,0.454545455,0.381818182,0.545454545,0.545454545,0.327272727,0.545454545
1104L,0.454545455,0.290909091,0.654545455,0.618181818,0.363636364,0.654545455
1104L,0.527272727,0.290909091,0.654545455,0.509090909,0.581818182,0.654545455
1104R,0.454545455,0.4,0.490909091,0.527272727,0.581818182,0.654545455
1104R,0.454545455,0.254545455,0.490909091,0.381818182,0.436363636,0.527272727
1104R,0.527272727,0.327272727,0.618181818,0.545454545,0.4,0.527272727
1104R,0.527272727,0.454545455,0.581818182,0.218181818,0.545454545,0.527272727
1104R,0.490909091,0.327272727,0.454545455,0.363636364,0.254545455,0.545454545
1104R,0.490909091,0.309090909,0.454545455,0.581818182,0.545454545,0.363636364
1104R,0.509090909,0.309090909,0.618181818,0.2,0.563636364,0.363636364
1104R,0.509090909,0.381818182,0.618181818,0.290909091,0.454545455,0.363636364
1104R,0.527272727,0.418181818,0.6,0.6,0.527272727,0.454545455
1104R,0.527272727,0.236363636,0.6,0.581818182,0.527272727,0.236363636
1104R,0.527272727,0.454545455,0.6,0.581818182,0.527272727,0.563636364
1104R,0.454545455,0.4,0.454545455,0.4,0.509090909,0.545454545
1104R,0.454545455,0.272727273,0.636363636,0.545454545,0.509090909,0.327272727
1104R,0.527272727,0.472727273,0.636363636,0.345454545,0.581818182,0.327272727
1104R,0.527272727,0.472727273,0.472727273,0.363636364,0.454545455,0.527272727
1104R,0.454545455,0.472727273,0.690909091,0.545454545,0.581818182,0.345454545
1104R,0.509090909,0.363636364,0.563636364,0.418181818,0.490909091,0.436363636
1104R,0.509090909,0.363636364,0.472727273,0.418181818,0.345454545,0.636363636
1104R,0.436363636,0.327272727,0.472727273,0.6,0.236363636,0.563636364
1104R,0.509090909,0.327272727,0.581818182,0.6,0.545454545,0.363636364
1104R,0.490909091,0.309090909,0.509090909,0.6,0.327272727,0.363636364
1104R,0.454545455,0.454545455,0.509090909,0.4,0.545454545,0.563636364
1104R,0.454545455,0.290909091,0.509090909,0.418181818,0.563636364,0.545454545
1105,0.345454545,0.309090909,0.563636364,0.490909091,0.527272727,0.527272727
1105,0.345454545,0.309090909,0.563636364,0.490909091,0.527272727,0.527272727
1105,0.4,0.309090909,0.363636364,0.509090909,0.527272727,0.527272727
1105,0.472727273,0.290909091,0.363636364,0.509090909,0.4,0.690909091
1105,0.418181818,0.290909091,0.4,0.418181818,0.527272727,0.545454545
1105,0.4,0.290909091,0.436363636,0.527272727,0.490909091,0.6
1105,0.4,0.527272727,0.490909091,0.527272727,0.454545455,0.690909091
1105,0.4,0.509090909,0.363636364,0.454545455,0.454545455,0.527272727
1105,0.4,0.436363636,0.454545455,0.509090909,0.563636364,0.581818182
1105,0.436363636,0.545454545,0.436363636,0.527272727,0.563636364,0.672727273
1105,0.472727273,0.472727273,0.363636364,0.527272727,0.654545455,0.545454545
1105,0.509090909,0.509090909,0.618181818,0.509090909,0.618181818,0.545454545
1105,0.418181818,0.6,0.618181818,0.545454545,0.545454545,0.545454545
1105,0.472727273,0.4,0.618181818,0.363636364,0.618181818,0.690909091
1105,0.527272727,0.436363636,0.436363636,0.509090909,0.509090909,0.509090909
1105,0.418181818,0.436363636,0.345454545,0.490909091,0.4,0.618181818
1105,0.418181818,0.581818182,0.381818182,0.527272727,0.4,0.690909091
1105,0.272727273,0.363636364,0.472727273,0.509090909,0.254545455,0.581818182
1105,0.309090909,0.4,0.472727273,0.509090909,0.527272727,0.636363636
1105,0.527272727,0.563636364,0.472727273,0.490909091,0.581818182,0.636363636
1105,0.327272727,0.563636364,0.4,0.454545455,0.618181818,0.690909091
1105,0.527272727,0.472727273,0.4,0.345454545,0.618181818,0.545454545
1105,0.454545455,0.472727273,0.436363636,0.345454545,0.509090909,0.654545455
1105,0.454545455,0.436363636,0.436363636,0.363636364,0.509090909,0.690909091
1105L,0.454545455,0.527272727,0.636363636,0.509090909,0.709090909,0.672727273
1105L,0.454545455,0.545454545,0.6,0.436363636,0.472727273,0.563636364
1105L,0.381818182,0.381818182,0.636363636,0.181818182,0.6,0.581818182
1105L,0.436363636,0.381818182,0.345454545,0.363636364,0.690909091,0.545454545
1105L,0.418181818,0.6,0.636363636,0.472727273,0.363636364,0.636363636
1105L,0.490909091,0.6,0.618181818,0.490909091,0.563636364,0.454545455
1105L,0.363636364,0.381818182,0.436363636,0.436363636,0.563636364,0.454545455
1105L,0.454545455,0.509090909,0.6,0.436363636,0.563636364,0.454545455
1105L,0.454545455,0.490909091,0.672727273,0.527272727,0.418181818,0.381818182
1105L,0.472727273,0.490909091,0.672727273,0.6,0.690909091,0.381818182
1105L,0.472727273,0.527272727,0.672727273,0.6,0.654545455,0.618181818
1105L,0.327272727,0.436363636,0.490909091,0.509090909,0.581818182,0.436363636
1105L,0.454545455,0.6,0.581818182,0.6,0.563636364,0.581818182
1105L,0.4,0.472727273,0.581818182,0.6,0.563636364,0.581818182
1105L,0.218181818,0.418181818,0.472727273,0.6,0.509090909,0.436363636
1105L,0.436363636,0.581818182,0.472727273,0.327272727,0.4,0.636363636
1105L,0.436363636,0.581818182,0.509090909,0.381818182,0.4,0.527272727
1105L,0.436363636,0.472727273,0.4,0.509090909,0.490909091,0.527272727
1105L,0.254545455,0.6,0.509090909,0.363636364,0.490909091,0.618181818
1105L,0.4,0.581818182,0.563636364,0.436363636,0.509090909,0.454545455
1105L,0.436363636,0.472727273,0.418181818,0.563636364,0.509090909,0.527272727
